 t (s) 	surface	tc1	tc2	tc3	tc4	tc5	tc6	tc7	bottom
1.3	1315.09	878.155	545.115	323.609	300.017	300	300	300	300	
1.30476	1315.59	879.379	546.173	323.87	300.018	300	300	300	300	
1.30952	1316.09	880.599	547.229	324.131	300.018	300	300	300	300	
1.31429	1316.59	881.815	548.283	324.394	300.019	300	300	300	300	
1.31905	1317.08	883.027	549.334	324.657	300.019	300	300	300	300	
1.32381	1317.57	884.234	550.383	324.922	300.02	300	300	300	300	
1.32857	1318.06	885.438	551.43	325.188	300.021	300	300	300	300	
1.33333	1318.55	886.639	552.475	325.454	300.021	300	300	300	300	
1.3381	1319.04	887.835	553.518	325.722	300.022	300	300	300	300	
1.34286	1319.52	889.027	554.559	325.991	300.023	300	300	300	300	
1.34762	1320	890.218	555.597	326.261	300.024	300	300	300	300	
1.35238	1320.48	891.412	556.633	326.532	300.024	300	300	300	300	
1.35714	1320.96	892.603	557.668	326.804	300.025	300	300	300	300	
1.3619	1321.43	893.79	558.7	327.077	300.026	300	300	300	300	
1.36667	1321.91	894.973	559.73	327.351	300.027	300	300	300	300	
1.37143	1322.38	896.153	560.758	327.626	300.028	300	300	300	300	
1.37619	1322.85	897.329	561.784	327.902	300.029	300	300	300	300	
1.38095	1323.32	898.501	562.808	328.179	300.03	300	300	300	300	
1.38571	1323.78	899.669	563.83	328.457	300.03	300	300	300	300	
1.39048	1324.25	900.834	564.85	328.736	300.031	300	300	300	300	
1.39524	1324.71	901.995	565.868	329.016	300.032	300	300	300	300	
1.4	1325.17	903.153	566.883	329.296	300.033	300	300	300	300	
1.405	1325.66	904.366	567.948	329.592	300.034	300	300	300	300	
1.40975	1326.11	905.512	568.957	329.874	300.036	300	300	300	300	
1.4145	1326.56	906.656	569.968	330.158	300.037	300	300	300	300	
1.41925	1327.02	907.796	570.982	330.441	300.038	300	300	300	300	
1.424	1327.47	908.933	571.994	330.726	300.039	300	300	300	300	
1.42875	1327.91	910.067	573.004	331.012	300.04	300	300	300	300	
1.4335	1328.36	911.197	574.012	331.299	300.041	300	300	300	300	
1.43825	1328.8	912.324	575.018	331.587	300.042	300	300	300	300	
1.443	1329.25	913.447	576.023	331.875	300.044	300	300	300	300	
1.44775	1329.69	914.567	577.025	332.164	300.045	300	300	300	300	
1.4525	1330.13	915.684	578.025	332.455	300.046	300	300	300	300	
1.45725	1330.57	916.798	579.024	332.746	300.047	300	300	300	300	
1.462	1331	917.909	580.02	333.038	300.049	300	300	300	300	
1.46675	1331.44	919.016	581.015	333.331	300.05	300	300	300	300	
1.4715	1331.87	920.121	582.008	333.625	300.051	300	300	300	300	
1.47625	1332.3	921.222	582.998	333.919	300.053	300	300	300	300	
1.481	1332.73	922.32	583.987	334.215	300.054	300	300	300	300	
1.48575	1333.15	923.416	584.974	334.511	300.056	300	300	300	300	
1.4905	1333.58	924.508	585.959	334.808	300.057	300	300	300	300	
1.49525	1334	925.597	586.942	335.106	300.059	300	300	300	300	
1.5	1334.42	926.683	587.924	335.405	300.06	300	300	300	300	
1.50476	1334.84	927.769	588.906	335.706	300.062	300	300	300	300	
1.50952	1335.26	928.852	589.887	336.007	300.064	300	300	300	300	
1.51429	1335.68	929.932	590.866	336.309	300.065	300	300	300	300	
1.51905	1336.1	931.009	591.843	336.612	300.067	300	300	300	300	
1.52381	1336.51	932.084	592.818	336.915	300.069	300	300	300	300	
1.52857	1336.93	933.155	593.791	337.22	300.071	300	300	300	300	
1.53333	1337.34	934.223	594.763	337.525	300.072	300	300	300	300	
1.5381	1337.75	935.288	595.732	337.831	300.074	300	300	300	300	
1.54286	1338.15	936.351	596.699	338.137	300.076	300	300	300	300	
1.54762	1338.56	937.41	597.665	338.445	300.078	300	300	300	300	
1.55238	1338.96	938.467	598.629	338.753	300.08	300	300	300	300	
1.55714	1339.37	939.521	599.591	339.062	300.082	300	300	300	300	
1.5619	1339.77	940.572	600.551	339.372	300.084	300	300	300	300	
1.56667	1340.17	941.62	601.509	339.683	300.086	300	300	300	300	
1.57143	1340.57	942.666	602.465	339.994	300.088	300	300	300	300	
1.57619	1340.96	943.709	603.42	340.306	300.09	300	300	300	300	
1.58095	1341.36	944.748	604.373	340.619	300.093	300	300	300	300	
1.58571	1341.75	945.785	605.324	340.932	300.095	300	300	300	300	
1.59048	1342.14	946.82	606.274	341.246	300.097	300	300	300	300	
1.59524	1342.53	947.851	607.222	341.561	300.1	300	300	300	300	
1.6	1342.92	948.88	608.168	341.877	300.102	300	300	300	300	
1.60476	1343.31	949.907	609.112	342.193	300.104	300	300	300	300	
1.60952	1343.7	950.93	610.055	342.51	300.107	300	300	300	300	
1.61429	1344.08	951.951	610.996	342.828	300.109	300	300	300	300	
1.61905	1344.46	952.969	611.935	343.146	300.112	300	300	300	300	
1.62381	1344.85	953.986	612.872	343.465	300.114	300	300	300	300	
1.62857	1345.23	955.009	613.807	343.785	300.117	300	300	300	300	
1.63333	1345.61	956.029	614.74	344.105	300.12	300	300	300	300	
1.6381	1345.98	957.046	615.672	344.426	300.122	300	300	300	300	
1.64286	1346.36	958.061	616.601	344.748	300.125	300	300	300	300	
1.64762	1346.74	959.073	617.53	345.07	300.128	300	300	300	300	
1.65238	1347.11	960.083	618.456	345.393	300.131	300	300	300	300	
1.65714	1347.48	961.09	619.38	345.717	300.134	300	300	300	300	
1.6619	1347.85	962.095	620.303	346.041	300.137	300	300	300	300	
1.66667	1348.22	963.097	621.225	346.367	300.14	300	300	300	300	
1.67143	1348.59	964.097	622.144	346.695	300.143	300	300	300	300	
1.67619	1348.96	965.094	623.062	347.024	300.146	300	300	300	300	
1.68095	1349.32	966.089	623.978	347.354	300.149	300	300	300	300	
1.68571	1349.69	967.082	624.893	347.684	300.152	300	300	300	300	
1.69048	1350.05	968.072	625.806	348.015	300.156	300	300	300	300	
1.69524	1350.41	969.06	626.717	348.347	300.159	300	300	300	300	
1.7	1350.77	970.045	627.627	348.679	300.162	300	300	300	300	
1.705	1351.15	971.077	628.58	349.028	300.166	300	300	300	300	
1.70975	1351.5	972.055	629.484	349.361	300.169	300	300	300	300	
1.7145	1351.86	973.031	630.386	349.694	300.173	300	300	300	300	
1.71925	1352.21	974.004	631.286	350.028	300.177	300	300	300	300	
1.724	1352.56	974.975	632.184	350.362	300.18	300	300	300	300	
1.72875	1352.92	975.943	633.081	350.697	300.184	300	300	300	300	
1.7335	1353.27	976.91	633.975	351.032	300.188	300	300	300	300	
1.73825	1353.62	977.874	634.869	351.368	300.191	300	300	300	300	
1.743	1353.96	978.835	635.768	351.705	300.195	300	300	300	300	
1.74775	1354.31	979.795	636.665	352.042	300.199	300	300	300	300	
1.7525	1354.65	980.752	637.56	352.38	300.203	300	300	300	300	
1.75725	1355	981.707	638.453	352.718	300.207	300	300	300	300	
1.762	1355.34	982.66	639.345	353.057	300.211	300	300	300	300	
1.76675	1355.68	983.61	640.236	353.396	300.215	300	300	300	300	
1.7715	1356.02	984.558	641.124	353.736	300.22	300	300	300	300	
1.77625	1356.36	985.504	642.012	354.077	300.224	300	300	300	300	
1.781	1356.7	986.448	642.897	354.418	300.228	300	300	300	300	
1.78575	1357.04	987.389	643.781	354.759	300.232	300	300	300	300	
1.7905	1357.37	988.328	644.664	355.101	300.237	300	300	300	300	
1.79525	1357.71	989.266	645.545	355.444	300.241	300	300	300	300	
1.8	1358.04	990.2	646.424	355.787	300.246	300	300	300	300	
1.80476	1358.37	991.136	647.304	356.131	300.251	300	300	300	300	
1.80952	1358.71	992.068	648.183	356.476	300.255	300	300	300	300	
1.81429	1359.04	992.999	649.06	356.822	300.26	300	300	300	300	
1.81905	1359.37	993.928	649.935	357.168	300.265	300	300	300	300	
1.82381	1359.69	994.855	650.809	357.514	300.27	300	300	300	300	
1.82857	1360.02	995.779	651.682	357.861	300.275	300	300	300	300	
1.83333	1360.35	996.702	652.553	358.208	300.28	300	300	300	300	
1.8381	1360.67	997.622	653.423	358.556	300.285	300	300	300	300	
1.84286	1361	998.541	654.291	358.905	300.29	300	300	300	300	
1.84762	1361.32	999.457	655.157	359.253	300.295	300	300	300	300	
1.85238	1361.64	1000.37	656.022	359.603	300.301	300	300	300	300	
1.85714	1361.96	1001.28	656.886	359.953	300.306	300	300	300	300	
1.8619	1362.28	1002.19	657.748	360.303	300.311	300	300	300	300	
1.86667	1362.6	1003.1	658.608	360.654	300.317	300	300	300	300	
1.87143	1362.92	1004.01	659.467	361.005	300.322	300	300	300	300	
1.87619	1363.24	1004.91	660.325	361.356	300.328	300	300	300	300	
1.88095	1363.55	1005.82	661.181	361.709	300.334	300	300	300	300	
1.88571	1363.87	1006.72	662.036	362.061	300.339	300	300	300	300	
1.89048	1364.18	1007.61	662.889	362.414	300.345	300	300	300	300	
1.89524	1364.49	1008.51	663.741	362.767	300.351	300	300	300	300	
1.9	1364.81	1009.42	664.591	363.121	300.357	300	300	300	300	
1.905	1365.14	1010.36	665.482	363.493	300.364	300	300	300	300	
1.90975	1365.44	1011.26	666.327	363.847	300.37	300	300	300	300	
1.9145	1365.75	1012.15	667.171	364.201	300.376	300	300	300	300	
1.91925	1366.06	1013.05	668.013	364.556	300.382	300	300	300	300	
1.924	1366.36	1013.94	668.854	364.911	300.388	300	300	300	300	
1.92875	1366.67	1014.83	669.694	365.267	300.395	300	300	300	300	
1.9335	1366.97	1015.71	670.533	365.623	300.401	300	300	300	300	
1.93825	1367.28	1016.6	671.37	365.979	300.408	300	300	300	300	
1.943	1367.58	1017.48	672.205	366.336	300.415	300	300	300	300	
1.94775	1367.88	1018.36	673.04	366.693	300.421	300	300	300	300	
1.9525	1368.18	1019.24	673.872	367.05	300.428	300	300	300	300	
1.95725	1368.48	1020.12	674.704	367.408	300.435	300	300	300	300	
1.962	1368.78	1021	675.534	367.766	300.442	300	300	300	300	
1.96675	1369.07	1021.87	676.363	368.125	300.449	300	300	300	300	
1.9715	1369.37	1022.74	677.19	368.484	300.456	300	300	300	300	
1.97625	1369.66	1023.61	678.016	368.843	300.463	300	300	300	300	
1.981	1369.96	1024.48	678.84	369.203	300.47	300	300	300	300	
1.98575	1370.25	1025.35	679.663	369.563	300.478	300	300	300	300	
1.9905	1370.54	1026.21	680.485	369.924	300.485	300	300	300	300	
1.99525	1370.84	1027.07	681.305	370.285	300.493	300	300	300	300	
2	1371.13	1027.94	682.124	370.646	300.5	300	300	300	300	
2.00476	1371.42	1028.8	682.944	371.008	300.508	300	300	300	300	
2.00952	1371.71	1029.66	683.762	371.371	300.516	300	300	300	300	
2.01429	1371.99	1030.52	684.579	371.735	300.524	300	300	300	300	
2.01905	1372.28	1031.37	685.394	372.098	300.531	300	300	300	300	
2.02381	1372.57	1032.23	686.208	372.462	300.539	300	300	300	300	
2.02857	1372.85	1033.08	687.021	372.826	300.548	300	300	300	300	
2.03333	1373.14	1033.93	687.832	373.191	300.556	300	300	300	300	
2.0381	1373.42	1034.78	688.642	373.556	300.564	300	300	300	300	
2.04286	1373.7	1035.63	689.451	373.921	300.572	300	300	300	300	
2.04762	1373.99	1036.47	690.258	374.287	300.581	300	300	300	300	
2.05238	1374.27	1037.32	691.064	374.652	300.589	300	300	300	300	
2.05714	1374.55	1038.16	691.871	375.019	300.598	300	300	300	300	
2.0619	1374.83	1039	692.681	375.385	300.607	300	300	300	300	
2.06667	1375.1	1039.84	693.489	375.752	300.615	300	300	300	300	
2.07143	1375.38	1040.68	694.296	376.119	300.624	300.001	300	300	300	
2.07619	1375.66	1041.51	695.102	376.487	300.633	300.001	300	300	300	
2.08095	1375.93	1042.35	695.907	376.855	300.642	300.001	300	300	300	
2.08571	1376.21	1043.18	696.71	377.223	300.651	300.001	300	300	300	
2.09048	1376.48	1044.01	697.512	377.591	300.661	300.001	300	300	300	
2.09524	1376.76	1044.84	698.312	377.963	300.67	300.001	300	300	300	
2.1	1377.03	1045.67	699.111	378.335	300.679	300.001	300	300	300	
2.10476	1377.3	1046.5	699.909	378.708	300.689	300.001	300	300	300	
2.10952	1377.57	1047.32	700.705	379.081	300.698	300.001	300	300	300	
2.11429	1377.84	1048.14	701.5	379.454	300.708	300.001	300	300	300	
2.11905	1378.11	1048.96	702.294	379.828	300.718	300.001	300	300	300	
2.12381	1378.38	1049.78	703.086	380.202	300.728	300.001	300	300	300	
2.12857	1378.65	1050.6	703.877	380.576	300.737	300.001	300	300	300	
2.13333	1378.91	1051.42	704.667	380.95	300.748	300.001	300	300	300	
2.1381	1379.18	1052.23	705.455	381.325	300.758	300.001	300	300	300	
2.14286	1379.44	1053.05	706.242	381.7	300.768	300.001	300	300	300	
2.14762	1379.71	1053.86	707.028	382.075	300.778	300.001	300	300	300	
2.15238	1379.97	1054.67	707.812	382.451	300.789	300.001	300	300	300	
2.15714	1380.23	1055.48	708.595	382.827	300.799	300.001	300	300	300	
2.1619	1380.5	1056.29	709.377	383.203	300.81	300.001	300	300	300	
2.16667	1380.76	1057.1	710.157	383.579	300.82	300.001	300	300	300	
2.17143	1381.02	1057.91	710.937	383.956	300.831	300.001	300	300	300	
2.17619	1381.28	1058.72	711.714	384.333	300.842	300.001	300	300	300	
2.18095	1381.54	1059.53	712.491	384.71	300.853	300.001	300	300	300	
2.18571	1381.8	1060.34	713.267	385.088	300.864	300.001	300	300	300	
2.19048	1382.05	1061.14	714.041	385.465	300.875	300.001	300	300	300	
2.19524	1382.31	1061.95	714.813	385.843	300.886	300.001	300	300	300	
2.2	1382.57	1062.75	715.585	386.222	300.898	300.001	300	300	300	
2.205	1382.84	1063.59	716.394	386.619	300.91	300.001	300	300	300	
2.20975	1383.09	1064.39	717.161	386.997	300.921	300.001	300	300	300	
2.2145	1383.34	1065.19	717.926	387.375	300.933	300.001	300	300	300	
2.21925	1383.59	1065.98	718.691	387.753	300.945	300.001	300	300	300	
2.224	1383.84	1066.77	719.454	388.131	300.957	300.001	300	300	300	
2.22875	1384.1	1067.56	720.216	388.51	300.969	300.001	300	300	300	
2.2335	1384.35	1068.35	720.977	388.889	300.981	300.001	300	300	300	
2.23825	1384.6	1069.14	721.736	389.268	300.993	300.001	300	300	300	
2.243	1384.84	1069.93	722.494	389.648	301.006	300.001	300	300	300	
2.24775	1385.09	1070.72	723.251	390.027	301.018	300.001	300	300	300	
2.2525	1385.34	1071.5	724.007	390.407	301.031	300.001	300	300	300	
2.25725	1385.59	1072.28	724.761	390.787	301.043	300.001	300	300	300	
2.262	1385.83	1073.06	725.514	391.167	301.056	300.001	300	300	300	
2.26675	1386.08	1073.84	726.266	391.548	301.069	300.002	300	300	300	
2.2715	1386.32	1074.62	727.017	391.929	301.082	300.002	300	300	300	
2.27625	1386.57	1075.4	727.766	392.31	301.095	300.002	300	300	300	
2.281	1386.81	1076.18	728.514	392.691	301.108	300.002	300	300	300	
2.28575	1387.05	1076.95	729.261	393.072	301.121	300.002	300	300	300	
2.2905	1387.29	1077.72	730.007	393.454	301.135	300.002	300	300	300	
2.29525	1387.53	1078.5	730.752	393.835	301.148	300.002	300	300	300	
2.3	1387.77	1079.27	731.495	394.217	301.162	300.002	300	300	300	
2.30476	1388.01	1080.04	732.239	394.6	301.176	300.002	300	300	300	
2.30952	1388.25	1080.81	732.982	394.984	301.189	300.002	300	300	300	
2.31429	1388.49	1081.57	733.723	395.367	301.203	300.002	300	300	300	
2.31905	1388.73	1082.34	734.464	395.751	301.217	300.002	300	300	300	
2.32381	1388.97	1083.11	735.203	396.135	301.232	300.002	300	300	300	
2.32857	1389.2	1083.87	735.941	396.519	301.246	300.002	300	300	300	
2.33333	1389.44	1084.63	736.677	396.903	301.26	300.002	300	300	300	
2.3381	1389.68	1085.4	737.413	397.287	301.275	300.002	300	300	300	
2.34286	1389.91	1086.16	738.147	397.672	301.289	300.002	300	300	300	
2.34762	1390.15	1086.91	738.88	398.057	301.304	300.002	300	300	300	
2.35238	1390.38	1087.67	739.612	398.442	301.319	300.002	300	300	300	
2.35714	1390.61	1088.43	740.343	398.827	301.334	300.002	300	300	300	
2.3619	1390.84	1089.18	741.072	399.212	301.349	300.002	300	300	300	
2.36667	1391.08	1089.94	741.801	399.598	301.364	300.002	300	300	300	
2.37143	1391.31	1090.69	742.532	399.983	301.379	300.003	300	300	300	
2.37619	1391.54	1091.44	743.264	400.369	301.395	300.003	300	300	300	
2.38095	1391.77	1092.19	743.994	400.755	301.41	300.003	300	300	300	
2.38571	1392	1092.94	744.723	401.141	301.426	300.003	300	300	300	
2.39048	1392.22	1093.68	745.451	401.528	301.441	300.003	300	300	300	
2.39524	1392.45	1094.43	746.178	401.914	301.457	300.003	300	300	300	
2.4	1392.68	1095.17	746.903	402.301	301.473	300.003	300	300	300	
2.405	1392.92	1095.96	747.664	402.707	301.49	300.003	300	300	300	
2.41	1393.16	1096.73	748.423	403.113	301.507	300.003	300	300	300	
2.415	1393.39	1097.51	749.182	403.52	301.524	300.003	300	300	300	
2.41972	1393.61	1098.24	749.896	403.904	301.54	300.003	300	300	300	
2.42444	1393.83	1098.98	750.609	404.288	301.557	300.003	300	300	300	
2.42917	1394.06	1099.72	751.322	404.673	301.573	300.003	300	300	300	
2.43389	1394.28	1100.46	752.033	405.057	301.59	300.003	300	300	300	
2.43861	1394.5	1101.19	752.743	405.442	301.606	300.003	300	300	300	
2.44333	1394.72	1101.93	753.452	405.827	301.623	300.004	300	300	300	
2.44806	1394.94	1102.66	754.16	406.211	301.64	300.004	300	300	300	
2.45278	1395.16	1103.39	754.867	406.597	301.657	300.004	300	300	300	
2.4575	1395.37	1104.12	755.572	406.982	301.674	300.004	300	300	300	
2.46222	1395.59	1104.85	756.277	407.367	301.691	300.004	300	300	300	
2.46694	1395.81	1105.58	756.98	407.753	301.709	300.004	300	300	300	
2.47167	1396.03	1106.3	757.682	408.138	301.726	300.004	300	300	300	
2.47639	1396.24	1107.03	758.383	408.524	301.744	300.004	300	300	300	
2.48111	1396.46	1107.75	759.083	408.91	301.762	300.004	300	300	300	
2.48583	1396.67	1108.47	759.782	409.296	301.779	300.004	300	300	300	
2.49056	1396.89	1109.2	760.48	409.682	301.797	300.004	300	300	300	
2.49528	1397.1	1109.92	761.176	410.068	301.815	300.004	300	300	300	
2.5	1397.31	1110.64	761.872	410.454	301.834	300.005	300	300	300	
2.50476	1397.53	1111.36	762.572	410.844	301.852	300.005	300	300	300	
2.50952	1397.74	1112.08	763.271	411.236	301.871	300.005	300	300	300	
2.51429	1397.95	1112.81	763.969	411.63	301.889	300.005	300	300	300	
2.51905	1398.17	1113.53	764.666	412.023	301.908	300.005	300	300	300	
2.52381	1398.38	1114.25	765.361	412.417	301.927	300.005	300	300	300	
2.52857	1398.59	1114.97	766.056	412.811	301.946	300.005	300	300	300	
2.53333	1398.8	1115.68	766.749	413.206	301.965	300.005	300	300	300	
2.5381	1399.01	1116.4	767.442	413.6	301.984	300.005	300	300	300	
2.54286	1399.22	1117.11	768.133	413.994	302.004	300.005	300	300	300	
2.54762	1399.43	1117.83	768.823	414.389	302.023	300.006	300	300	300	
2.55238	1399.64	1118.54	769.513	414.784	302.043	300.006	300	300	300	
2.55714	1399.85	1119.25	770.201	415.178	302.063	300.006	300	300	300	
2.5619	1400.06	1119.96	770.888	415.573	302.082	300.006	300	300	300	
2.56667	1400.26	1120.67	771.574	415.968	302.102	300.006	300	300	300	
2.57143	1400.47	1121.38	772.258	416.363	302.122	300.006	300	300	300	
2.57619	1400.68	1122.09	772.942	416.758	302.143	300.006	300	300	300	
2.58095	1400.88	1122.79	773.625	417.153	302.163	300.006	300	300	300	
2.58571	1401.09	1123.5	774.307	417.548	302.183	300.007	300	300	300	
2.59048	1401.29	1124.2	774.987	417.944	302.204	300.007	300	300	300	
2.59524	1401.49	1124.91	775.667	418.339	302.225	300.007	300	300	300	
2.6	1401.7	1125.61	776.345	418.735	302.245	300.007	300	300	300	
2.60476	1401.9	1126.31	777.022	419.131	302.266	300.007	300	300	300	
2.60952	1402.1	1127.01	777.699	419.526	302.287	300.007	300	300	300	
2.61429	1402.3	1127.71	778.374	419.922	302.309	300.007	300	300	300	
2.61905	1402.51	1128.4	779.048	420.318	302.33	300.007	300	300	300	
2.62381	1402.71	1129.1	779.721	420.715	302.351	300.008	300	300	300	
2.62857	1402.91	1129.79	780.393	421.111	302.373	300.008	300	300	300	
2.63333	1403.11	1130.49	781.064	421.507	302.394	300.008	300	300	300	
2.6381	1403.31	1131.18	781.734	421.903	302.416	300.008	300	300	300	
2.64286	1403.5	1131.87	782.403	422.3	302.438	300.008	300	300	300	
2.64762	1403.7	1132.56	783.071	422.696	302.46	300.008	300	300	300	
2.65238	1403.9	1133.25	783.738	423.093	302.482	300.008	300	300	300	
2.65714	1404.1	1133.94	784.404	423.49	302.505	300.009	300	300	300	
2.6619	1404.29	1134.63	785.068	423.886	302.527	300.009	300	300	300	
2.66667	1404.49	1135.32	785.732	424.283	302.549	300.009	300	300	300	
2.67143	1404.69	1136	786.395	424.68	302.572	300.009	300	300	300	
