p (bar)	B'g	Temp (K)	B'c	Hw (kJ/kg)
1.01325D+00	1.90000D+00	1.72500E+03	0.00000E+00	1.21632E+03
1.01325D+00	1.90000D+00	1.75000E+03	0.00000E+00	1.28889E+03
1.01325D+00	1.90000D+00	1.77500E+03	0.00000E+00	1.36199E+03
1.01325D+00	1.90000D+00	1.80000E+03	0.00000E+00	1.43570E+03
1.01325D+00	1.90000D+00	1.82500E+03	0.00000E+00	1.51005E+03
1.01325D+00	1.90000D+00	1.85000E+03	0.00000E+00	1.58512E+03
1.01325D+00	1.90000D+00	1.87500E+03	0.00000E+00	1.66096E+03
1.01325D+00	1.90000D+00	1.90000E+03	0.00000E+00	1.73764E+03
1.01325D+00	1.90000D+00	1.92500E+03	0.00000E+00	1.81523E+03
1.01325D+00	1.90000D+00	1.95000E+03	0.00000E+00	1.89382E+03
1.01325D+00	1.90000D+00	1.97500E+03	0.00000E+00	1.97348E+03
1.01325D+00	1.90000D+00	2.00000E+03	0.00000E+00	2.05431E+03
1.01325D+00	1.90000D+00	2.02500E+03	0.00000E+00	2.13640E+03
1.01325D+00	1.90000D+00	2.05000E+03	0.00000E+00	2.21985E+03
1.01325D+00	1.90000D+00	2.07500E+03	0.00000E+00	2.30478E+03
1.01325D+00	1.90000D+00	2.10000E+03	0.00000E+00	2.39130E+03
1.01325D+00	1.90000D+00	2.12500E+03	0.00000E+00	2.47952E+03
1.01325D+00	1.90000D+00	2.15000E+03	0.00000E+00	2.56959E+03
1.01325D+00	1.90000D+00	2.17500E+03	0.00000E+00	2.66162E+03
1.01325D+00	1.90000D+00	2.20000E+03	0.00000E+00	2.75578E+03
1.01325D+00	1.90000D+00	2.22500E+03	0.00000E+00	2.85219E+03
1.01325D+00	1.90000D+00	2.25000E+03	0.00000E+00	2.95102E+03
1.01325D+00	1.90000D+00	2.27500E+03	0.00000E+00	3.05242E+03
1.01325D+00	1.90000D+00	2.30000E+03	0.00000E+00	3.15657E+03
1.01325D+00	1.90000D+00	2.32500E+03	0.00000E+00	3.26362E+03
1.01325D+00	1.90000D+00	2.35000E+03	0.00000E+00	3.37376E+03
1.01325D+00	1.90000D+00	2.37500E+03	0.00000E+00	3.48716E+03
1.01325D+00	1.90000D+00	2.40000E+03	0.00000E+00	3.60401E+03
1.01325D+00	1.90000D+00	2.42500E+03	0.00000E+00	3.72449E+03
1.01325D+00	1.90000D+00	2.45000E+03	0.00000E+00	3.84879E+03
1.01325D+00	1.90000D+00	2.47500E+03	0.00000E+00	3.97709E+03
1.01325D+00	1.90000D+00	2.50000E+03	0.00000E+00	4.10960E+03
1.01325D+00	1.90000D+00	2.52500E+03	0.00000E+00	4.24649E+03
1.01325D+00	1.90000D+00	2.55000E+03	0.00000E+00	4.38796E+03
1.01325D+00	1.90000D+00	2.57500E+03	0.00000E+00	4.53421E+03
1.01325D+00	1.90000D+00	2.60000E+03	0.00000E+00	4.68542E+03
1.01325D+00	1.90000D+00	2.62500E+03	0.00000E+00	4.84178E+03
1.01325D+00	1.90000D+00	2.65000E+03	0.00000E+00	5.00347E+03
1.01325D+00	1.90000D+00	2.67500E+03	0.00000E+00	5.17067E+03
1.01325D+00	1.90000D+00	2.70000E+03	0.00000E+00	5.34357E+03
1.01325D+00	1.90000D+00	2.72500E+03	0.00000E+00	5.52235E+03
1.01325D+00	1.90000D+00	2.75000E+03	0.00000E+00	5.70718E+03
1.01325D+00	1.90000D+00	2.77500E+03	0.00000E+00	5.89823E+03
1.01325D+00	1.90000D+00	2.80000E+03	0.00000E+00	6.09569E+03
1.01325D+00	1.90000D+00	2.82500E+03	0.00000E+00	6.29972E+03
1.01325D+00	1.90000D+00	2.85000E+03	0.00000E+00	6.51050E+03
1.01325D+00	1.90000D+00	2.87500E+03	1.93592E-03	6.72823E+03
1.01325D+00	1.90000D+00	2.90000E+03	1.62313E-02	6.95308E+03
1.01325D+00	1.90000D+00	2.92500E+03	3.11341E-02	7.18527E+03
1.01325D+00	1.90000D+00	2.95000E+03	4.66709E-02	7.42501E+03
1.01325D+00	1.90000D+00	2.97500E+03	6.28741E-02	7.67255E+03
1.01325D+00	1.90000D+00	3.00000E+03	7.97829E-02	7.92815E+03
1.01325D+00	1.90000D+00	3.02500E+03	9.74456E-02	8.19212E+03
1.01325D+00	1.90000D+00	3.05000E+03	1.15922E-01	8.46481E+03
1.01325D+00	1.90000D+00	3.07500E+03	1.35286E-01	8.74662E+03
1.01325D+00	1.90000D+00	3.10000E+03	1.55628E-01	9.03801E+03
1.01325D+00	1.90000D+00	3.12500E+03	1.77061E-01	9.33951E+03
1.01325D+00	1.90000D+00	3.15000E+03	1.99724E-01	9.65176E+03
1.01325D+00	1.90000D+00	3.17500E+03	2.23787E-01	9.97548E+03
1.01325D+00	1.90000D+00	3.20000E+03	2.49460E-01	1.03115E+04
1.01325D+00	1.90000D+00	3.22500E+03	2.77001E-01	1.06608E+04
1.01325D+00	1.90000D+00	3.25000E+03	3.06725E-01	1.10246E+04
1.01325D+00	1.90000D+00	3.27500E+03	3.39017E-01	1.14040E+04
1.01325D+00	1.90000D+00	3.30000E+03	3.74350E-01	1.18006E+04
1.01325D+00	1.90000D+00	3.32500E+03	4.13299E-01	1.22160E+04
1.01325D+00	1.90000D+00	3.35000E+03	4.56567E-01	1.26520E+04
1.01325D+00	1.90000D+00	3.37500E+03	5.05013E-01	1.31105E+04
1.01325D+00	1.90000D+00	3.40000E+03	5.59687E-01	1.35939E+04
1.01325D+00	1.90000D+00	3.42500E+03	6.21876E-01	1.41042E+04
1.01325D+00	1.90000D+00	3.45000E+03	6.93163E-01	1.46440E+04
1.01325D+00	1.90000D+00	3.47500E+03	7.75497E-01	1.52154E+04
1.01325D+00	1.90000D+00	3.50000E+03	8.71297E-01	1.58207E+04
1.01325D+00	1.90000D+00	3.52500E+03	9.83578E-01	1.64618E+04
1.01325D+00	1.90000D+00	3.55000E+03	1.11613E+00	1.71402E+04
1.01325D+00	1.90000D+00	3.57500E+03	1.27376E+00	1.78567E+04
1.01325D+00	1.90000D+00	3.60000E+03	1.46263E+00	1.86110E+04
1.01325D+00	1.90000D+00	3.62500E+03	1.69075E+00	1.94019E+04
1.01325D+00	1.90000D+00	3.65000E+03	1.96870E+00	2.02263E+04
1.01325D+00	1.90000D+00	3.67500E+03	2.31072E+00	2.10796E+04
1.01325D+00	1.90000D+00	3.70000E+03	2.73636E+00	2.19552E+04
1.01325D+00	1.90000D+00	3.72500E+03	3.27326E+00	2.28441E+04
1.01325D+00	1.90000D+00	3.75000E+03	3.96163E+00	2.37355E+04
1.01325D+00	1.90000D+00	3.77500E+03	4.86233E+00	2.46165E+04
1.01325D+00	1.90000D+00	3.80000E+03	6.07179E+00	2.54723E+04
1.01325D+00	1.90000D+00	3.82500E+03	7.75217E+00	2.62868E+04
1.01325D+00	1.90000D+00	3.85000E+03	1.01979E+01	2.70429E+04
1.01325D+00	1.90000D+00	3.87500E+03	1.40030E+01	2.77225E+04
1.01325D+00	1.90000D+00	3.90000E+03	2.05639E+01	2.83067E+04
1.01325D+00	1.90000D+00	3.92500E+03	3.40931E+01	2.87746E+04
1.01325D+00	1.90000D+00	3.95000E+03	7.56083E+01	2.90996E+04
1.01325D+00	1.90000D+00	3.97500E+03	7.56083E+01	2.90996E+04
1.01325D+00	1.90000D+00	4.00000E+03	7.56083E+01	2.90996E+04
p (bar)	B'g	Temp (K)	B'c	Hw (kJ/kg)
1.01325D+00	2.40000D+00	2.50000E+02	0.00000E+00	-7.40955E+03
1.01325D+00	2.40000D+00	2.75000E+02	0.00000E+00	-7.35238E+03
1.01325D+00	2.40000D+00	3.00000E+02	0.00000E+00	-7.28829E+03
1.01325D+00	2.40000D+00	3.25000E+02	0.00000E+00	-7.21737E+03
1.01325D+00	2.40000D+00	3.50000E+02	0.00000E+00	-7.14059E+03
1.01325D+00	2.40000D+00	3.75000E+02	0.00000E+00	-7.05939E+03
1.01325D+00	2.40000D+00	4.00000E+02	0.00000E+00	-6.97530E+03
1.01325D+00	2.40000D+00	4.25000E+02	0.00000E+00	-6.88965E+03
1.01325D+00	2.40000D+00	4.50000E+02	0.00000E+00	-6.80343E+03
1.01325D+00	2.40000D+00	4.75000E+02	0.00000E+00	-6.71721E+03
1.01325D+00	2.40000D+00	5.00000E+02	0.00000E+00	-6.63117E+03
1.01325D+00	2.40000D+00	5.25000E+02	0.00000E+00	-6.54516E+03
1.01325D+00	2.40000D+00	5.50000E+02	0.00000E+00	-6.45867E+03
1.01325D+00	2.40000D+00	5.75000E+02	0.00000E+00	-6.37085E+03
1.01325D+00	2.40000D+00	6.00000E+02	0.00000E+00	-6.28048E+03
1.01325D+00	2.40000D+00	6.25000E+02	0.00000E+00	-6.18588E+03
1.01325D+00	2.40000D+00	6.50000E+02	0.00000E+00	-6.08478E+03
1.01325D+00	2.40000D+00	6.75000E+02	0.00000E+00	-5.97418E+03
1.01325D+00	2.40000D+00	7.00000E+02	0.00000E+00	-5.85015E+03
1.01325D+00	2.40000D+00	7.25000E+02	0.00000E+00	-5.70764E+03
1.01325D+00	2.40000D+00	7.50000E+02	0.00000E+00	-5.54038E+03
1.01325D+00	2.40000D+00	7.75000E+02	0.00000E+00	-5.34100E+03
1.01325D+00	2.40000D+00	8.00000E+02	0.00000E+00	-5.10152E+03
1.01325D+00	2.40000D+00	8.25000E+02	0.00000E+00	-4.81451E+03
1.01325D+00	2.40000D+00	8.50000E+02	0.00000E+00	-4.47495E+03
1.01325D+00	2.40000D+00	8.75000E+02	0.00000E+00	-4.08280E+03
1.01325D+00	2.40000D+00	9.00000E+02	0.00000E+00	-3.64563E+03
1.01325D+00	2.40000D+00	9.25000E+02	0.00000E+00	-3.18001E+03
1.01325D+00	2.40000D+00	9.50000E+02	0.00000E+00	-2.71012E+03
1.01325D+00	2.40000D+00	9.75000E+02	0.00000E+00	-2.26291E+03
1.01325D+00	2.40000D+00	1.00000E+03	0.00000E+00	-1.86097E+03
1.01325D+00	2.40000D+00	1.02500E+03	0.00000E+00	-1.51699E+03
1.01325D+00	2.40000D+00	1.05000E+03	0.00000E+00	-1.23253E+03
1.01325D+00	2.40000D+00	1.07500E+03	0.00000E+00	-1.00113E+03
1.01325D+00	2.40000D+00	1.10000E+03	0.00000E+00	-8.12662E+02
1.01325D+00	2.40000D+00	1.12500E+03	0.00000E+00	-6.56864E+02
1.01325D+00	2.40000D+00	1.15000E+03	0.00000E+00	-5.24989E+02
1.01325D+00	2.40000D+00	1.17500E+03	0.00000E+00	-4.10272E+02
1.01325D+00	2.40000D+00	1.20000E+03	0.00000E+00	-3.07740E+02
1.01325D+00	2.40000D+00	1.22500E+03	0.00000E+00	-2.13841E+02
1.01325D+00	2.40000D+00	1.25000E+03	0.00000E+00	-1.26062E+02
1.01325D+00	2.40000D+00	1.27500E+03	0.00000E+00	-4.26356E+01
1.01325D+00	2.40000D+00	1.30000E+03	0.00000E+00	3.76890E+01
1.01325D+00	2.40000D+00	1.32500E+03	0.00000E+00	1.15800E+02
1.01325D+00	2.40000D+00	1.35000E+03	0.00000E+00	1.92336E+02
1.01325D+00	2.40000D+00	1.37500E+03	0.00000E+00	2.67759E+02
1.01325D+00	2.40000D+00	1.40000E+03	0.00000E+00	3.42409E+02
1.01325D+00	2.40000D+00	1.42500E+03	0.00000E+00	4.16538E+02
1.01325D+00	2.40000D+00	1.45000E+03	0.00000E+00	4.90337E+02
1.01325D+00	2.40000D+00	1.47500E+03	0.00000E+00	5.63953E+02
1.01325D+00	2.40000D+00	1.50000E+03	0.00000E+00	6.37501E+02
1.01325D+00	2.40000D+00	1.52500E+03	0.00000E+00	7.11073E+02
1.01325D+00	2.40000D+00	1.55000E+03	0.00000E+00	7.84745E+02
1.01325D+00	2.40000D+00	1.57500E+03	0.00000E+00	8.58582E+02
1.01325D+00	2.40000D+00	1.60000E+03	0.00000E+00	9.32640E+02
1.01325D+00	2.40000D+00	1.62500E+03	0.00000E+00	1.00697E+03
1.01325D+00	2.40000D+00	1.65000E+03	0.00000E+00	1.08162E+03
1.01325D+00	2.40000D+00	1.67500E+03	0.00000E+00	1.15664E+03
1.01325D+00	2.40000D+00	1.70000E+03	0.00000E+00	1.23207E+03
1.01325D+00	2.40000D+00	1.72500E+03	0.00000E+00	1.30796E+03
1.01325D+00	2.40000D+00	1.75000E+03	0.00000E+00	1.38436E+03
1.01325D+00	2.40000D+00	1.77500E+03	0.00000E+00	1.46132E+03
1.01325D+00	2.40000D+00	1.80000E+03	0.00000E+00	1.53889E+03
1.01325D+00	2.40000D+00	1.82500E+03	0.00000E+00	1.61714E+03
1.01325D+00	2.40000D+00	1.85000E+03	0.00000E+00	1.69611E+03
1.01325D+00	2.40000D+00	1.87500E+03	0.00000E+00	1.77589E+03
1.01325D+00	2.40000D+00	1.90000E+03	0.00000E+00	1.85654E+03
1.01325D+00	2.40000D+00	1.92500E+03	0.00000E+00	1.93813E+03
1.01325D+00	2.40000D+00	1.95000E+03	0.00000E+00	2.02075E+03
1.01325D+00	2.40000D+00	1.97500E+03	0.00000E+00	2.10450E+03
1.01325D+00	2.40000D+00	2.00000E+03	0.00000E+00	2.18945E+03
1.01325D+00	2.40000D+00	2.02500E+03	0.00000E+00	2.27572E+03
1.01325D+00	2.40000D+00	2.05000E+03	0.00000E+00	2.36342E+03
1.01325D+00	2.40000D+00	2.07500E+03	0.00000E+00	2.45265E+03
1.01325D+00	2.40000D+00	2.10000E+03	0.00000E+00	2.54355E+03
1.01325D+00	2.40000D+00	2.12500E+03	0.00000E+00	2.63623E+03
1.01325D+00	2.40000D+00	2.15000E+03	0.00000E+00	2.73084E+03
1.01325D+00	2.40000D+00	2.17500E+03	0.00000E+00	2.82753E+03
1.01325D+00	2.40000D+00	2.20000E+03	0.00000E+00	2.92643E+03
1.01325D+00	2.40000D+00	2.22500E+03	0.00000E+00	3.02771E+03
1.01325D+00	2.40000D+00	2.25000E+03	0.00000E+00	3.13153E+03
1.01325D+00	2.40000D+00	2.27500E+03	0.00000E+00	3.23807E+03
1.01325D+00	2.40000D+00	2.30000E+03	0.00000E+00	3.34749E+03
1.01325D+00	2.40000D+00	2.32500E+03	0.00000E+00	3.45998E+03
1.01325D+00	2.40000D+00	2.35000E+03	0.00000E+00	3.57573E+03
1.01325D+00	2.40000D+00	2.37500E+03	0.00000E+00	3.69492E+03
1.01325D+00	2.40000D+00	2.40000E+03	0.00000E+00	3.81775E+03
1.01325D+00	2.40000D+00	2.42500E+03	0.00000E+00	3.94443E+03
1.01325D+00	2.40000D+00	2.45000E+03	0.00000E+00	4.07514E+03
1.01325D+00	2.40000D+00	2.47500E+03	0.00000E+00	4.21010E+03
1.01325D+00	2.40000D+00	2.50000E+03	0.00000E+00	4.34950E+03
1.01325D+00	2.40000D+00	2.52500E+03	0.00000E+00	4.49356E+03
1.01325D+00	2.40000D+00	2.55000E+03	0.00000E+00	4.64247E+03
1.01325D+00	2.40000D+00	2.57500E+03	0.00000E+00	4.79644E+03
1.01325D+00	2.40000D+00	2.60000E+03	0.00000E+00	4.95567E+03
1.01325D+00	2.40000D+00	2.62500E+03	0.00000E+00	5.12037E+03
1.01325D+00	2.40000D+00	2.65000E+03	0.00000E+00	5.29072E+03
1.01325D+00	2.40000D+00	2.67500E+03	0.00000E+00	5.46692E+03
1.01325D+00	2.40000D+00	2.70000E+03	0.00000E+00	5.64917E+03
1.01325D+00	2.40000D+00	2.72500E+03	0.00000E+00	5.83766E+03
1.01325D+00	2.40000D+00	2.75000E+03	0.00000E+00	6.03256E+03
1.01325D+00	2.40000D+00	2.77500E+03	0.00000E+00	6.23406E+03
1.01325D+00	2.40000D+00	2.80000E+03	0.00000E+00	6.44235E+03
1.01325D+00	2.40000D+00	2.82500E+03	0.00000E+00	6.65761E+03
1.01325D+00	2.40000D+00	2.85000E+03	0.00000E+00	6.88003E+03
1.01325D+00	2.40000D+00	2.87500E+03	0.00000E+00	7.10979E+03
1.01325D+00	2.40000D+00	2.90000E+03	0.00000E+00	7.34709E+03
1.01325D+00	2.40000D+00	2.92500E+03	0.00000E+00	7.59214E+03
1.01325D+00	2.40000D+00	2.95000E+03	0.00000E+00	7.84516E+03
1.01325D+00	2.40000D+00	2.97500E+03	1.31384E-02	8.10640E+03
1.01325D+00	2.40000D+00	3.00000E+03	3.37590E-02	8.37612E+03
1.01325D+00	2.40000D+00	3.02500E+03	5.53232E-02	8.65463E+03
1.01325D+00	2.40000D+00	3.05000E+03	7.79051E-02	8.94228E+03
1.01325D+00	2.40000D+00	3.07500E+03	1.01596E-01	9.23945E+03
1.01325D+00	2.40000D+00	3.10000E+03	1.26507E-01	9.54661E+03
1.01325D+00	2.40000D+00	3.12500E+03	1.52777E-01	9.86428E+03
1.01325D+00	2.40000D+00	3.15000E+03	1.80576E-01	1.01931E+04
1.01325D+00	2.40000D+00	3.17500E+03	2.10113E-01	1.05337E+04
1.01325D+00	2.40000D+00	3.20000E+03	2.41644E-01	1.08869E+04
1.01325D+00	2.40000D+00	3.22500E+03	2.75482E-01	1.12538E+04
1.01325D+00	2.40000D+00	3.25000E+03	3.12014E-01	1.16353E+04
1.01325D+00	2.40000D+00	3.27500E+03	3.51709E-01	1.20327E+04
1.01325D+00	2.40000D+00	3.30000E+03	3.95142E-01	1.24474E+04
1.01325D+00	2.40000D+00	3.32500E+03	4.43015E-01	1.28808E+04
1.01325D+00	2.40000D+00	3.35000E+03	4.96185E-01	1.33348E+04
1.01325D+00	2.40000D+00	3.37500E+03	5.55699E-01	1.38111E+04
1.01325D+00	2.40000D+00	3.40000E+03	6.22837E-01	1.43117E+04
1.01325D+00	2.40000D+00	3.42500E+03	6.99169E-01	1.48386E+04
1.01325D+00	2.40000D+00	3.45000E+03	7.86624E-01	1.53938E+04
1.01325D+00	2.40000D+00	3.47500E+03	8.87583E-01	1.59793E+04
1.01325D+00	2.40000D+00	3.50000E+03	1.00499E+00	1.65968E+04
1.01325D+00	2.40000D+00	3.52500E+03	1.14254E+00	1.72477E+04
1.01325D+00	2.40000D+00	3.55000E+03	1.30485E+00	1.79329E+04
1.01325D+00	2.40000D+00	3.57500E+03	1.49778E+00	1.86524E+04
1.01325D+00	2.40000D+00	3.60000E+03	1.72888E+00	1.94053E+04
1.01325D+00	2.40000D+00	3.62500E+03	2.00792E+00	2.01893E+04
1.01325D+00	2.40000D+00	3.65000E+03	2.34784E+00	2.10007E+04
1.01325D+00	2.40000D+00	3.67500E+03	2.76604E+00	2.18339E+04
1.01325D+00	2.40000D+00	3.70000E+03	3.28643E+00	2.26817E+04
1.01325D+00	2.40000D+00	3.72500E+03	3.94280E+00	2.35345E+04
1.01325D+00	2.40000D+00	3.75000E+03	4.78433E+00	2.43812E+04
1.01325D+00	2.40000D+00	3.77500E+03	5.88545E+00	2.52090E+04
1.01325D+00	2.40000D+00	3.80000E+03	7.36412E+00	2.60034E+04
1.01325D+00	2.40000D+00	3.82500E+03	9.41869E+00	2.67494E+04
1.01325D+00	2.40000D+00	3.85000E+03	1.24093E+01	2.74309E+04
1.01325D+00	2.40000D+00	3.87500E+03	1.70620E+01	2.80317E+04
1.01325D+00	2.40000D+00	3.90000E+03	2.50837E+01	2.85348E+04
1.01325D+00	2.40000D+00	3.92500E+03	4.16181E+01	2.89216E+04
1.01325D+00	2.40000D+00	3.95000E+03	9.22919E+01	2.91687E+04
1.01325D+00	2.40000D+00	3.97500E+03	9.22919E+01	2.91687E+04
1.01325D+00	2.40000D+00	4.00000E+03	9.22919E+01	2.91687E+04
p (bar)	B'g	Temp (K)	B'c	Hw (kJ/kg)
1.01325D+00	3.00000D+00	2.50000E+02	0.00000E+00	-7.69922E+03
1.01325D+00	3.00000D+00	2.75000E+02	0.00000E+00	-7.64115E+03
1.01325D+00	3.00000D+00	3.00000E+02	0.00000E+00	-7.57609E+03
1.01325D+00	3.00000D+00	3.25000E+02	0.00000E+00	-7.50408E+03
1.01325D+00	3.00000D+00	3.50000E+02	0.00000E+00	-7.42598E+03
1.01325D+00	3.00000D+00	3.75000E+02	0.00000E+00	-7.34320E+03
1.01325D+00	3.00000D+00	4.00000E+02	0.00000E+00	-7.25725E+03
1.01325D+00	3.00000D+00	4.25000E+02	0.00000E+00	-7.16951E+03
1.01325D+00	3.00000D+00	4.50000E+02	0.00000E+00	-7.08101E+03
1.01325D+00	3.00000D+00	4.75000E+02	0.00000E+00	-6.99240E+03
1.01325D+00	3.00000D+00	5.00000E+02	0.00000E+00	-6.90396E+03
1.01325D+00	3.00000D+00	5.25000E+02	0.00000E+00	-6.81558E+03
1.01325D+00	3.00000D+00	5.50000E+02	0.00000E+00	-6.72683E+03
1.01325D+00	3.00000D+00	5.75000E+02	0.00000E+00	-6.63691E+03
1.01325D+00	3.00000D+00	6.00000E+02	0.00000E+00	-6.54462E+03
1.01325D+00	3.00000D+00	6.25000E+02	0.00000E+00	-6.44827E+03
1.01325D+00	3.00000D+00	6.50000E+02	0.00000E+00	-6.34556E+03
1.01325D+00	3.00000D+00	6.75000E+02	0.00000E+00	-6.23337E+03
1.01325D+00	3.00000D+00	7.00000E+02	0.00000E+00	-6.10758E+03
1.01325D+00	3.00000D+00	7.25000E+02	0.00000E+00	-5.96284E+03
1.01325D+00	3.00000D+00	7.50000E+02	0.00000E+00	-5.79241E+03
1.01325D+00	3.00000D+00	7.75000E+02	0.00000E+00	-5.58830E+03
1.01325D+00	3.00000D+00	8.00000E+02	0.00000E+00	-5.34181E+03
1.01325D+00	3.00000D+00	8.25000E+02	0.00000E+00	-5.04470E+03
1.01325D+00	3.00000D+00	8.50000E+02	0.00000E+00	-4.69131E+03
1.01325D+00	3.00000D+00	8.75000E+02	0.00000E+00	-4.28133E+03
1.01325D+00	3.00000D+00	9.00000E+02	0.00000E+00	-3.82269E+03
1.01325D+00	3.00000D+00	9.25000E+02	0.00000E+00	-3.33298E+03
1.01325D+00	3.00000D+00	9.50000E+02	0.00000E+00	-2.83803E+03
1.01325D+00	3.00000D+00	9.75000E+02	0.00000E+00	-2.36650E+03
1.01325D+00	3.00000D+00	1.00000E+03	0.00000E+00	-1.94246E+03
1.01325D+00	3.00000D+00	1.02500E+03	0.00000E+00	-1.57940E+03
1.01325D+00	3.00000D+00	1.05000E+03	0.00000E+00	-1.27905E+03
1.01325D+00	3.00000D+00	1.07500E+03	0.00000E+00	-1.03463E+03
1.01325D+00	3.00000D+00	1.10000E+03	0.00000E+00	-8.35555E+02
1.01325D+00	3.00000D+00	1.12500E+03	0.00000E+00	-6.71010E+02
1.01325D+00	3.00000D+00	1.15000E+03	0.00000E+00	-5.31792E+02
1.01325D+00	3.00000D+00	1.17500E+03	0.00000E+00	-4.10769E+02
1.01325D+00	3.00000D+00	1.20000E+03	0.00000E+00	-3.02693E+02
1.01325D+00	3.00000D+00	1.22500E+03	0.00000E+00	-2.03804E+02
1.01325D+00	3.00000D+00	1.25000E+03	0.00000E+00	-1.11442E+02
1.01325D+00	3.00000D+00	1.27500E+03	0.00000E+00	-2.37326E+01
1.01325D+00	3.00000D+00	1.30000E+03	0.00000E+00	6.06537E+01
1.01325D+00	3.00000D+00	1.32500E+03	0.00000E+00	1.42662E+02
1.01325D+00	3.00000D+00	1.35000E+03	0.00000E+00	2.22972E+02
1.01325D+00	3.00000D+00	1.37500E+03	0.00000E+00	3.02076E+02
1.01325D+00	3.00000D+00	1.40000E+03	0.00000E+00	3.80338E+02
1.01325D+00	3.00000D+00	1.42500E+03	0.00000E+00	4.58026E+02
1.01325D+00	3.00000D+00	1.45000E+03	0.00000E+00	5.35345E+02
1.01325D+00	3.00000D+00	1.47500E+03	0.00000E+00	6.12452E+02
1.01325D+00	3.00000D+00	1.50000E+03	0.00000E+00	6.89469E+02
1.01325D+00	3.00000D+00	1.52500E+03	0.00000E+00	7.66494E+02
1.01325D+00	3.00000D+00	1.55000E+03	0.00000E+00	8.43609E+02
1.01325D+00	3.00000D+00	1.57500E+03	0.00000E+00	9.20880E+02
1.01325D+00	3.00000D+00	1.60000E+03	0.00000E+00	9.98369E+02
1.01325D+00	3.00000D+00	1.62500E+03	0.00000E+00	1.07613E+03
1.01325D+00	3.00000D+00	1.65000E+03	0.00000E+00	1.15421E+03
1.01325D+00	3.00000D+00	1.67500E+03	0.00000E+00	1.23266E+03
1.01325D+00	3.00000D+00	1.70000E+03	0.00000E+00	1.31153E+03
1.01325D+00	3.00000D+00	1.72500E+03	0.00000E+00	1.39087E+03
1.01325D+00	3.00000D+00	1.75000E+03	0.00000E+00	1.47072E+03
1.01325D+00	3.00000D+00	1.77500E+03	0.00000E+00	1.55114E+03
1.01325D+00	3.00000D+00	1.80000E+03	0.00000E+00	1.63219E+03
1.01325D+00	3.00000D+00	1.82500E+03	0.00000E+00	1.71393E+03
1.01325D+00	3.00000D+00	1.85000E+03	0.00000E+00	1.79641E+03
1.01325D+00	3.00000D+00	1.87500E+03	0.00000E+00	1.87972E+03
1.01325D+00	3.00000D+00	1.90000E+03	0.00000E+00	1.96392E+03
1.01325D+00	3.00000D+00	1.92500E+03	0.00000E+00	2.04909E+03
1.01325D+00	3.00000D+00	1.95000E+03	0.00000E+00	2.13532E+03
1.01325D+00	3.00000D+00	1.97500E+03	0.00000E+00	2.22271E+03
1.01325D+00	3.00000D+00	2.00000E+03	0.00000E+00	2.31135E+03
1.01325D+00	3.00000D+00	2.02500E+03	0.00000E+00	2.40134E+03
1.01325D+00	3.00000D+00	2.05000E+03	0.00000E+00	2.49281E+03
1.01325D+00	3.00000D+00	2.07500E+03	0.00000E+00	2.58587E+03
1.01325D+00	3.00000D+00	2.10000E+03	0.00000E+00	2.68065E+03
1.01325D+00	3.00000D+00	2.12500E+03	0.00000E+00	2.77729E+03
1.01325D+00	3.00000D+00	2.15000E+03	0.00000E+00	2.87594E+03
1.01325D+00	3.00000D+00	2.17500E+03	0.00000E+00	2.97673E+03
1.01325D+00	3.00000D+00	2.20000E+03	0.00000E+00	3.07983E+03
1.01325D+00	3.00000D+00	2.22500E+03	0.00000E+00	3.18541E+03
1.01325D+00	3.00000D+00	2.25000E+03	0.00000E+00	3.29364E+03
1.01325D+00	3.00000D+00	2.27500E+03	0.00000E+00	3.40470E+03
1.01325D+00	3.00000D+00	2.30000E+03	0.00000E+00	3.51877E+03
1.01325D+00	3.00000D+00	2.32500E+03	0.00000E+00	3.63605E+03
1.01325D+00	3.00000D+00	2.35000E+03	0.00000E+00	3.75673E+03
1.01325D+00	3.00000D+00	2.37500E+03	0.00000E+00	3.88102E+03
1.01325D+00	3.00000D+00	2.40000E+03	0.00000E+00	4.00912E+03
1.01325D+00	3.00000D+00	2.42500E+03	0.00000E+00	4.14124E+03
1.01325D+00	3.00000D+00	2.45000E+03	0.00000E+00	4.27760E+03
1.01325D+00	3.00000D+00	2.47500E+03	0.00000E+00	4.41840E+03
1.01325D+00	3.00000D+00	2.50000E+03	0.00000E+00	4.56386E+03
1.01325D+00	3.00000D+00	2.52500E+03	0.00000E+00	4.71421E+03
1.01325D+00	3.00000D+00	2.55000E+03	0.00000E+00	4.86966E+03
1.01325D+00	3.00000D+00	2.57500E+03	0.00000E+00	5.03041E+03
1.01325D+00	3.00000D+00	2.60000E+03	0.00000E+00	5.19669E+03
1.01325D+00	3.00000D+00	2.62500E+03	0.00000E+00	5.36871E+03
1.01325D+00	3.00000D+00	2.65000E+03	0.00000E+00	5.54667E+03
1.01325D+00	3.00000D+00	2.67500E+03	0.00000E+00	5.73078E+03
1.01325D+00	3.00000D+00	2.70000E+03	0.00000E+00	5.92124E+03
1.01325D+00	3.00000D+00	2.72500E+03	0.00000E+00	6.11825E+03
1.01325D+00	3.00000D+00	2.75000E+03	0.00000E+00	6.32201E+03
1.01325D+00	3.00000D+00	2.77500E+03	0.00000E+00	6.53270E+03
