p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.00000E-02	3.35124E-01	3.55000E+03	1.18925E+07
1.01325E+05	1.00000E-02	2.88389E-01	3.50000E+03	1.03447E+07
1.01325E+05	1.00000E-02	2.55891E-01	3.45000E+03	8.99282E+06
1.01325E+05	1.00000E-02	2.33118E-01	3.40000E+03	7.80526E+06
1.01325E+05	1.00000E-02	2.17091E-01	3.35000E+03	6.76064E+06
1.01325E+05	1.00000E-02	2.05789E-01	3.30000E+03	5.84683E+06
1.01325E+05	1.00000E-02	1.97821E-01	3.25000E+03	5.05728E+06
1.01325E+05	1.00000E-02	1.92210E-01	3.20000E+03	4.38662E+06
1.01325E+05	1.00000E-02	1.88261E-01	3.15000E+03	3.82747E+06
1.01325E+05	1.00000E-02	1.85479E-01	3.10000E+03	3.36919E+06
1.01325E+05	1.00000E-02	1.83508E-01	3.05000E+03	2.99836E+06
1.01325E+05	1.00000E-02	1.82091E-01	3.00000E+03	2.70024E+06
1.01325E+05	1.00000E-02	1.81048E-01	2.95000E+03	2.46029E+06
1.01325E+05	1.00000E-02	1.80249E-01	2.90000E+03	2.26536E+06
1.01325E+05	1.00000E-02	1.79607E-01	2.85000E+03	2.10434E+06
1.01325E+05	1.00000E-02	1.79062E-01	2.80000E+03	1.96831E+06
1.01325E+05	1.00000E-02	1.78575E-01	2.75000E+03	1.85036E+06
1.01325E+05	1.00000E-02	1.78121E-01	2.70000E+03	1.74537E+06
1.01325E+05	1.00000E-02	1.77688E-01	2.65000E+03	1.64959E+06
1.01325E+05	1.00000E-02	1.77267E-01	2.60000E+03	1.56037E+06
1.01325E+05	1.00000E-02	1.76858E-01	2.55000E+03	1.47586E+06
1.01325E+05	1.00000E-02	1.76459E-01	2.50000E+03	1.39478E+06
1.01325E+05	1.00000E-02	1.76073E-01	2.45000E+03	1.31629E+06
1.01325E+05	1.00000E-02	1.75703E-01	2.40000E+03	1.23978E+06
1.01325E+05	1.00000E-02	1.75351E-01	2.35000E+03	1.16487E+06
1.01325E+05	1.00000E-02	1.75021E-01	2.30000E+03	1.09130E+06
1.01325E+05	1.00000E-02	1.74713E-01	2.25000E+03	1.01886E+06
1.01325E+05	1.00000E-02	1.74430E-01	2.20000E+03	9.47429E+05
1.01325E+05	1.00000E-02	1.74172E-01	2.15000E+03	8.76893E+05
1.01325E+05	1.00000E-02	1.73940E-01	2.10000E+03	8.07170E+05
1.01325E+05	1.00000E-02	1.73733E-01	2.05000E+03	7.38185E+05
1.01325E+05	1.00000E-02	1.73550E-01	2.00000E+03	6.69877E+05
1.01325E+05	1.00000E-02	1.73391E-01	1.95000E+03	6.02187E+05
1.01325E+05	1.00000E-02	1.73253E-01	1.90000E+03	5.35065E+05
1.01325E+05	1.00000E-02	1.73135E-01	1.85000E+03	4.68464E+05
1.01325E+05	1.00000E-02	1.73035E-01	1.80000E+03	4.02343E+05
1.01325E+05	1.00000E-02	1.72951E-01	1.75000E+03	3.36665E+05
1.01325E+05	1.00000E-02	1.72881E-01	1.70000E+03	2.71397E+05
1.01325E+05	1.00000E-02	1.72822E-01	1.65000E+03	2.06509E+05
1.01325E+05	1.00000E-02	1.72773E-01	1.60000E+03	1.41972E+05
1.01325E+05	1.00000E-02	1.72729E-01	1.55000E+03	7.77532E+04
1.01325E+05	1.00000E-02	1.72687E-01	1.50000E+03	1.38132E+04
1.01325E+05	1.00000E-02	1.72642E-01	1.45000E+03	-4.99105E+04
1.01325E+05	1.00000E-02	1.72582E-01	1.40000E+03	-1.13527E+05
1.01325E+05	1.00000E-02	1.72492E-01	1.35000E+03	-1.77248E+05
1.01325E+05	1.00000E-02	1.72337E-01	1.30000E+03	-2.41506E+05
1.01325E+05	1.00000E-02	1.72044E-01	1.25000E+03	-3.07232E+05
1.01325E+05	1.00000E-02	1.71456E-01	1.20000E+03	-3.76508E+05
1.01325E+05	1.00000E-02	1.70213E-01	1.15000E+03	-4.54103E+05
1.01325E+05	1.00000E-02	1.67510E-01	1.10000E+03	-5.50822E+05
1.01325E+05	1.00000E-02	1.61743E-01	1.05000E+03	-6.88609E+05
1.01325E+05	1.00000E-02	1.50751E-01	1.00000E+03	-8.98473E+05
1.01325E+05	1.00000E-02	1.34224E-01	9.50000E+02	-1.18894E+06
1.01325E+05	1.00000E-02	1.16037E-01	9.00000E+02	-1.50977E+06
1.01325E+05	1.00000E-02	1.01037E-01	8.50000E+02	-1.79008E+06
1.01325E+05	1.00000E-02	9.10567E-02	8.00000E+02	-1.99794E+06
1.01325E+05	1.00000E-02	8.53465E-02	7.50000E+02	-2.14101E+06
1.01325E+05	1.00000E-02	8.24132E-02	7.00000E+02	-2.24070E+06
1.01325E+05	1.00000E-02	8.10151E-02	6.50000E+02	-2.31598E+06
1.01325E+05	1.00000E-02	8.03764E-02	6.00000E+02	-2.37898E+06
1.01325E+05	1.00000E-02	8.00859E-02	5.50000E+02	-2.43615E+06
1.01325E+05	1.00000E-02	7.99482E-02	5.00000E+02	-2.49051E+06
1.01325E+05	1.00000E-02	7.98768E-02	4.50000E+02	-2.54332E+06
1.01325E+05	1.00000E-02	7.98350E-02	4.00000E+02	-2.59508E+06
1.01325E+05	1.00000E-02	7.98083E-02	3.50000E+02	-2.64600E+06
1.01325E+05	1.00000E-02	7.97919E-02	3.00000E+02	-2.69612E+06
1.01325E+05	1.00000E-02	7.97835E-02	2.50000E+02	-2.74543E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.00000E-03	3.91984E+00	3.90000E+03	2.74013E+07
1.01325E+05	1.00000E-03	2.05438E+00	3.85000E+03	2.54225E+07
1.01325E+05	1.00000E-03	1.28615E+00	3.80000E+03	2.29831E+07
1.01325E+05	1.00000E-03	8.82247E-01	3.75000E+03	2.03671E+07
1.01325E+05	1.00000E-03	6.43758E-01	3.70000E+03	1.78237E+07
1.01325E+05	1.00000E-03	4.93389E-01	3.65000E+03	1.55009E+07
1.01325E+05	1.00000E-03	3.94611E-01	3.60000E+03	1.34530E+07
1.01325E+05	1.00000E-03	3.27948E-01	3.55000E+03	1.16743E+07
1.01325E+05	1.00000E-03	2.82137E-01	3.50000E+03	1.01313E+07
1.01325E+05	1.00000E-03	2.50275E-01	3.45000E+03	8.78487E+06
1.01325E+05	1.00000E-03	2.27942E-01	3.40000E+03	7.60240E+06
1.01325E+05	1.00000E-03	2.12221E-01	3.35000E+03	6.56185E+06
1.01325E+05	1.00000E-03	2.01137E-01	3.30000E+03	5.65105E+06
1.01325E+05	1.00000E-03	1.93328E-01	3.25000E+03	4.86376E+06
1.01325E+05	1.00000E-03	1.87843E-01	3.20000E+03	4.19521E+06
1.01325E+05	1.00000E-03	1.84006E-01	3.15000E+03	3.63865E+06
1.01325E+05	1.00000E-03	1.81337E-01	3.10000E+03	3.18393E+06
1.01325E+05	1.00000E-03	1.79490E-01	3.05000E+03	2.81793E+06
1.01325E+05	1.00000E-03	1.78220E-01	3.00000E+03	2.52600E+06
1.01325E+05	1.00000E-03	1.77351E-01	2.95000E+03	2.29353E+06
1.01325E+05	1.00000E-03	1.76759E-01	2.90000E+03	2.10722E+06
1.01325E+05	1.00000E-03	1.76355E-01	2.85000E+03	1.95572E+06
1.01325E+05	1.00000E-03	1.76080E-01	2.80000E+03	1.82984E+06
1.01325E+05	1.00000E-03	1.75890E-01	2.75000E+03	1.72243E+06
1.01325E+05	1.00000E-03	1.75756E-01	2.70000E+03	1.62808E+06
1.01325E+05	1.00000E-03	1.75658E-01	2.65000E+03	1.54284E+06
1.01325E+05	1.00000E-03	1.75582E-01	2.60000E+03	1.46384E+06
1.01325E+05	1.00000E-03	1.75518E-01	2.55000E+03	1.38909E+06
1.01325E+05	1.00000E-03	1.75459E-01	2.50000E+03	1.31717E+06
1.01325E+05	1.00000E-03	1.75402E-01	2.45000E+03	1.24715E+06
1.01325E+05	1.00000E-03	1.75345E-01	2.40000E+03	1.17840E+06
1.01325E+05	1.00000E-03	1.75286E-01	2.35000E+03	1.11052E+06
1.01325E+05	1.00000E-03	1.75227E-01	2.30000E+03	1.04324E+06
1.01325E+05	1.00000E-03	1.75166E-01	2.25000E+03	9.76421E+05
1.01325E+05	1.00000E-03	1.75106E-01	2.20000E+03	9.09958E+05
1.01325E+05	1.00000E-03	1.75048E-01	2.15000E+03	8.43805E+05
1.01325E+05	1.00000E-03	1.74993E-01	2.10000E+03	7.77934E+05
1.01325E+05	1.00000E-03	1.74940E-01	2.05000E+03	7.12329E+05
1.01325E+05	1.00000E-03	1.74892E-01	2.00000E+03	6.46984E+05
1.01325E+05	1.00000E-03	1.74849E-01	1.95000E+03	5.81893E+05
1.01325E+05	1.00000E-03	1.74810E-01	1.90000E+03	5.17056E+05
1.01325E+05	1.00000E-03	1.74775E-01	1.85000E+03	4.52469E+05
1.01325E+05	1.00000E-03	1.74745E-01	1.80000E+03	3.88132E+05
1.01325E+05	1.00000E-03	1.74719E-01	1.75000E+03	3.24042E+05
1.01325E+05	1.00000E-03	1.74696E-01	1.70000E+03	2.60198E+05
1.01325E+05	1.00000E-03	1.74676E-01	1.65000E+03	1.96597E+05
1.01325E+05	1.00000E-03	1.74657E-01	1.60000E+03	1.33235E+05
1.01325E+05	1.00000E-03	1.74638E-01	1.55000E+03	7.01000E+04
1.01325E+05	1.00000E-03	1.74615E-01	1.50000E+03	7.17142E+03
1.01325E+05	1.00000E-03	1.74585E-01	1.45000E+03	-5.55952E+04
1.01325E+05	1.00000E-03	1.74539E-01	1.40000E+03	-1.18292E+05
1.01325E+05	1.00000E-03	1.74462E-01	1.35000E+03	-1.81109E+05
1.01325E+05	1.00000E-03	1.74321E-01	1.30000E+03	-2.44454E+05
1.01325E+05	1.00000E-03	1.74049E-01	1.25000E+03	-3.09217E+05
1.01325E+05	1.00000E-03	1.73494E-01	1.20000E+03	-3.77407E+05
1.01325E+05	1.00000E-03	1.72311E-01	1.15000E+03	-4.53658E+05
1.01325E+05	1.00000E-03	1.69722E-01	1.10000E+03	-5.48522E+05
1.01325E+05	1.00000E-03	1.64167E-01	1.05000E+03	-6.83528E+05
1.01325E+05	1.00000E-03	1.53533E-01	1.00000E+03	-8.89228E+05
1.01325E+05	1.00000E-03	1.37510E-01	9.50000E+02	-1.17409E+06
1.01325E+05	1.00000E-03	1.19897E-01	9.00000E+02	-1.48849E+06
1.01325E+05	1.00000E-03	1.05457E-01	8.50000E+02	-1.76233E+06
1.01325E+05	1.00000E-03	9.59946E-02	8.00000E+02	-1.96410E+06
1.01325E+05	1.00000E-03	9.07582E-02	7.50000E+02	-2.10158E+06
1.01325E+05	1.00000E-03	8.82466E-02	7.00000E+02	-2.19633E+06
1.01325E+05	1.00000E-03	8.71978E-02	6.50000E+02	-2.26753E+06
1.01325E+05	1.00000E-03	8.68196E-02	6.00000E+02	-2.32750E+06
1.01325E+05	1.00000E-03	8.67032E-02	5.50000E+02	-2.38264E+06
1.01325E+05	1.00000E-03	8.66726E-02	5.00000E+02	-2.43568E+06
1.01325E+05	1.00000E-03	8.66653E-02	4.50000E+02	-2.48762E+06
1.01325E+05	1.00000E-03	8.66635E-02	4.00000E+02	-2.53873E+06
1.01325E+05	1.00000E-03	8.66630E-02	3.50000E+02	-2.58906E+06
1.01325E+05	1.00000E-03	8.66628E-02	3.00000E+02	-2.63864E+06
1.01325E+05	1.00000E-03	8.66627E-02	2.50000E+02	-2.68742E+06
